"ID"	"RT"	"MZ"	"Metabolite name"	"MSMS"	"LabeledID"	"ExchangeNumber"
273	9.2	114.0964	"Unknown"	"58.06545:3776 59.06863:4124 59.35306:2087 69.07008:2329 70.06511:3176 72.08073:24221 73.04697:1953 85.07116:2085 86.05991:9772 86.07924:50103 86.09602:2036 87.08549:58117 91.05736:11137 94.05126:2760 95.05708:21572 96.06355:33161 96.08089:3484 97.07001:3525 97.08403:1967 113.0902:4207 114.05567:2513 114.06621:12208 114.09713:222702"	"556"	"4"
280	9.45	115.0866	"N-.alpha.-Acetyl-L-ornithine"	"52.15053:2188 55.05453:11456 66.28743:1960 70.06519:1016820 72.08082:48935 76.46046:2111 87.08533:11766 87.0917:13717 88.09177:4077 96.06348:2490 97.06988:3946 97.07617:61632 98.0602:3655 98.09658:4341 115.08667:210011 115.10181:47594 115.12301:3792"	NA	NA
282	9.2	115.1027	"Unknown"	"55.05445:7098 58.83646:3401 59.06857:20066 60.07479:25549 72.08083:59742 83.05749:6025 84.06371:26742 85.07027:8638 86.07838:7036 87.08553:363263 88.0918:220366 88.09806:5424 95.0573:44528 96.06359:166292 97.06996:115921 98.07613:7845 114.0964:60421 115.10269:1481129"	"556"	"3"
286	1.15	116.0706	"L-Proline"	"58.46353:5029 70.06528:12036 72.04443:1798278 72.08083:156628 72.49746:4851 74.0964:85594 77.27062:6074 101.29928:5333 111.38417:4803 116.07062:2507170 116.10653:38264 116.14342:123745"	"736"	"15"
287	7.5	116.0706	"Proline_[M+H]+_ONIBWKKTOPOVIA-BYPYZUCNSA-N"	"55.99918:9366 65.3131:9870 65.62438:9662 68.73849:11266 70.0652:4678706 72.91528:11408 74.75281:9208 98.0966:15895 116.07063:1109476 116.14303:19614 116.56882:11285"	"660;552;561;642"	"10;2;3;9"
288	9.45	116.0706	"DL-Ornithine"	"50.45861:2931 53.2251:2928 68.04961:3096 70.06522:2115906 71.06825:25702 72.08089:14667 74.0964:19654 98.09631:4874 116.07069:531525 116.10717:5916 116.14327:32794"	"562;583"	"3;5"
290	5.97	116.0818	"Unknown"	"56.04978:4813 57.03378:15946 57.04493:2631 58.06534:2523 60.05581:39077 69.04499:2274 70.06531:21633 71.04942:1773 72.05565:45508 72.0808:57309 74.0601:33492 74.09649:41225 85.01062:2052 90.99246:2150 93.37231:2185 98.07133:313001 99.05515:4879 116.08186:396363 116.10693:13369 116.14343:55800"	"585"	"5"
292	1.36	116.1069	"Unknown"	"58.06531:9495 70.06517:12708 72.08081:172604 74.09643:108878 97.03202:2026 98.09683:3230 110.78482:1863 116.0711:2572 116.10704:34385 116.14338:166611"	NA	NA
293	2.12	116.1433	"Butylisopropylamine"	"58.06553:10142 70.06517:12160 72.07613:2767 72.08085:162978 74.09649:209513 116.07053:2584 116.10726:31938 116.14344:387799"	NA	NA
295	4.49	117.0849	"1_D3-Creatinine iSTD"	"50.34552:60390 57.12648:50382 58.62949:53061 68.72353:43782 75.06318:370200 75.57345:51230 78.37738:53170 89.09011:2163302 92.67355:58146 107.10071:215439 108.97935:58463 114.27439:53808 117.08509:21615978"	"539"	"0"
299	9.45	117.0991	"L-Valinamide"	"66.21226:5789 67.5073:5887 71.07157:131720 72.07773:2643268 89.1043:39320 89.78267:6218 99.08867:143824 100.0724:8795 100.11201:12879 113.19568:6537 117.07726:33842 117.0992:567819"	NA	NA
301	9.45	118.083	"DL-Norvaline"	"53.40176:32232 58.0654:410362 59.07318:640154 72.07772:10414618 73.08095:133932 85.2404:31952 87.36185:33670 118.08548:5143681"	"562;583"	"1;3"
302	6.44	118.0862	"Valine"	"53.03895:13166 54.83988:6333 58.06539:455741 59.07322:670067 64.84758:5430 76.99532:5558 77.0389:7869 85.1211:6139 95.0491:34909 105.04465:8646 118.06669:115458 118.08624:4401396"	NA	NA
303	7.36	118.0862	"5-Aminovaleric acid_[M+H]+_JJMDCOVWQOJGCB-UHFFFAOYSA-N"	"51.08331:10413 53.75653:9923 58.06538:867993 59.07319:1207072 75.29583:10487 76.64506:10395 95.04903:25152 114.67303:13013 118.08624:8164020"	"700;720;599"	"11;12;4"
304	7.49	118.0862	"Valine_[M+H]+_KZSNJWFQEVHDMF-BYPYZUCNSA-N"	"53.03889:6531 53.48822:4813 55.05438:7012 58.0654:321877 59.07321:427642 70.0646:5470 72.08081:75370 79.59083:4816 90.42627:5151 95.04922:43622 105.04454:12098 118.06646:106761 118.08626:2961512"	"700;720;599"	"11;12;4"
305	8.51	118.0862	"Unknown"	"51.91827:4449 53.03888:8548 58.06538:365518 58.55549:5769 59.07319:507421 60.37139:5529 67.16953:4903 70.301:4501 95.04941:36556 105.04492:8288 118.06668:101983 118.08622:3672154"	NA	NA
306	9.87	118.0862	"Unknown"	"53.03886:5695 58.06207:10236 58.06538:377236 59.07319:550817 80.92925:6216 95.04916:26605 118.06667:99300 118.08621:3627596"	NA	NA
307	6.94	118.0862	"Betaine _[M+H]+_KWIUHFFTVRNATP-UHFFFAOYSA-N"	"58.0654:17840620 58.91656:226202 59.0732:23970000 76.37702:266372 83.34441:237982 102.05495:237733 118.08624:176386976"	"674;682;564;554"	"9;10;1;0"
308	7.87	118.0862	"Unknown"	"50.78751:5153 53.03883:10490 58.0654:390887 59.0732:487430 61.61395:5329 66.81411:5047 81.94717:5874 95.04916:41235 105.04457:25548 118.06648:111553 118.08627:3679124 118.40953:4643"	NA	NA
309	6.58	118.0862	"Unknown"	"53.03898:8855 55.68035:8058 58.06208:16066 58.06539:503521 59.0732:660004 82.76962:6004 88.27968:6794 95.04913:42377 105.04484:9328 117.15239:7532 118.08625:4850631"	NA	NA
311	4.46	118.1225	"N,N-Diethyl-2-aminoethanol"	"58.06553:75004 59.07318:60777 60.38396:17637 72.0808:810339 74.09639:271871 76.06662:19602 89.09023:27928 90.09303:86676 95.0491:17301 100.11205:1879966 108.10468:24712 118.06522:76832 118.08896:1633928 118.1226:4067523"	NA	NA
313	9	119.0531	"Unknown"	"57.45256:2165 58.06546:7852 59.06889:11220 59.07334:12711 60.0766:14084 71.57658:2030 72.23319:1865 75.02998:280898 76.03632:46740 76.65321:1923 77.0425:3432 80.24858:1822 91.05384:29868 119.06898:8877 119.08996:192787"	NA	NA
319	8.02	120.0655	"Threonine_[M+H]+_AYFVYJQAPQTCCC-GBXIJSLDSA-N"	"56.04978:199706 57.03385:9553 74.06007:344225 84.0444:17968 87.5432:2162 89.35357:2238 93.73111:1788 99.68844:2008 102.05502:98865 102.0914:2900 109.35726:1817 120.06548:26534 120.08133:2683 120.09105:17561 120.10187:3588"	"715;641;696"	"10;5;9"
322	5.61	120.1019	"Betaine aldehyde cation"	"55.8625:6211 56.16615:4999 58.06535:40410 59.07314:40915 60.08097:54774 60.20217:5956 61.02868:25358 68.70941:5288 73.66078:6512 100.23823:5766 102.09138:2054709 120.10195:2620781"	"632"	"4"
324	1.66	121.0397	"4-Imidazoleacrylic acid"	"66.03403:25289 79.05438:2933 79.88316:1894 90.40881:1977 93.04477:446423 105.06998:2475 107.09284:2242 111.05519:3665 121.03966:1074951 121.08875:16033 121.10093:7782"	"591"	"1"
326	2.53	121.072	"Unknown"	"61.03988:11563 86.78458:2194 93.04472:7775 104.04974:2099 121.03987:15027 121.07584:4295 121.08865:14601 121.10155:3008 121.11301:1909"	NA	NA
327	7.5	121.1021	"Unknown"	"51.82484:1814 75.09658:551210 76.10278:27570 86.17981:2114 115.2739:1894 121.04003:3728 121.10208:169954"	"660;642"	"5;4"
331	7.66	122.0812	"Unknown"	"50.66783:1758 55.32907:2238 56.0498:57058 57.03379:21713 61.49399:1809 65.26965:1670 73.56973:2154 74.05988:3771 76.10281:47646 80.615:2221 87.04417:3463 104.06272:3113 104.07062:80023 104.07819:3629 106.33422:1930 122.06078:2976 122.08125:67690 122.09647:151689 122.10777:14916"	"680"	"6"
332	2.42	122.0964	"Santacruzamate A"	"53.03897:5201 77.16895:3939 79.05441:35928 81.05734:5184 81.06994:23113 88.23058:4591 94.06512:4853 105.07025:4477 106.06519:16324 107.07322:17958 120.08055:4163 121.08847:9644 121.46659:4209 122.09647:3670112"	NA	NA
333	4.41	122.0964	"Phenethylamine    _[M+H]+_BHHGXPLMPWCGHP-UHFFFAOYSA-N"	"53.15994:4361 71.02427:4253 74.60303:3925 79.0544:38330 80.92546:4853 81.06979:22843 82.49054:4106 82.86981:4632 94.06541:16097 105.06992:5091 106.06455:5756 107.07295:36117 121.08861:20111 121.72502:4287 122.09644:4046499"	NA	NA
334	1.65	122.0964	"Unknown"	"50.46937:7502 69.29893:8111 75.91568:6600 79.05434:58122 81.05711:7427 81.06987:46773 82.06498:9119 105.06955:7138 106.06556:12105 107.07285:54703 107.07999:7152 109.8787:7017 121.08859:17193 122.04308:48364 122.09641:7161706"	NA	NA
335	2.1	122.0964	"N,N-Dimethylaniline"	"53.42958:4732 59.89026:4221 79.05421:36772 79.56718:4507 81.07:22085 94.06499:8489 95.04911:4331 105.07016:5040 106.06496:7363 107.07292:32457 121.08883:9652 122.09647:4145961"	NA	NA
336	1.87	122.0964	"N,N-Dimethylaniline"	"61.76004:6809 65.98386:6863 76.01151:7364 79.05439:70915 81.06985:31422 94.06519:9219 96.56543:7555 105.08459:7605 107.07296:44155 116.41079:6811 121.08875:27064 122.09643:6791469"	NA	NA
337	1.36	122.0964	"Unknown"	"53.03908:8639 77.04446:6530 79.05427:58767 81.07005:29970 94.06517:11065 106.0658:8176 107.07307:56173 121.0886:33244 122.09644:6750598"	NA	NA
338	1.43	122.0964	"Unknown"	"53.94168:5035 79.05429:37843 80.26168:5137 81.05757:7561 81.06996:22909 94.06516:5264 95.04974:5066 106.06495:4907 107.07305:24674 121.08869:6934 122.09649:4318861"	NA	NA
339	7.5	122.1083	"Unknown"	"68.97733:12162 76.10281:5494145 77.10911:137414 84.99785:13014 94.06244:28124 100.68698:13095 122.09822:66519 122.10827:1708944"	"660;642"	"4;3"
340	6.69	122.9244	"Unknown"	"54.27861:1731 77.1091:3355 83.797:1844 95.06068:2388 97.42822:2121 123.0555:10042 123.08112:13374 123.09808:4540 123.11496:2281"	NA	NA
341	1.58	123.0551	"Nicotinamide _[M+H]+_DFPAKSUCGFBDDF-UHFFFAOYSA-N"	"58.29203:175059 61.12078:184309 78.03388:246198 78.85756:205099 79.04208:275796 80.04945:13754599 96.04436:4375885 106.02867:1343868 123.05527:119461560"	"637;654"	"2;3"
342	1.37	123.0552	"Unknown"	"53.03904:56090 61.14479:48781 75.35964:52520 75.37715:41617 79.572:43198 80.0495:2491214 96.04443:681525 106.02897:211716 123.05531:21313018 123.10001:487684"	"638;652"	"2;3"
343	7.2	123.0552	"Nicotinamide riboside cation"	"77.10907:10522 78.03405:4061 80.04955:40310 96.04429:15052 96.57445:1784 106.02884:58353 123.05531:396573 123.08112:9452 123.09103:4401 123.11521:2241"	"653"	"3"
344	1.66	123.0553	"Unknown"	"57.88929:2267 70.47345:2281 77.10901:4195 80.04948:179949 80.05745:4631 81.06991:3899 82.07277:3298 95.06042:3274 96.04439:49434 106.02871:12278 108.07682:2656 123.05534:1504047 123.08131:84776 123.09988:632007"	"637;654"	"2;3"
345	7.5	123.1145	"Unknown"	"76.2867:94586 77.10909:37012660 81.90141:107808 116.05651:87031 123.11455:13185246"	"660;642"	"3;2"
352	1.2	123.1168	"(cis+trans)-Nerodilol"	"50.19987:1867 55.0546:4212 57.07006:19667 67.05432:40053 69.06987:2635 77.10907:2703 77.54446:2088 79.05426:15924 81.0699:230056 93.06976:2274 95.0855:44577 96.13386:2016 121.10122:3470 123.0555:8497 123.08077:128984 123.1001:278748 123.11637:155632"	NA	NA
353	9.09	123.5942	"Unknown"	"55.57772:1853 55.60704:1894 57.03367:3819 58.06548:16540 59.07315:19946 60.08092:13497 62.53855:1982 67.05434:34778 77.10883:2545 78.06262:124700 78.56435:4516 83.06042:4422 84.08057:2929 85.06485:4451 92.07817:26137 92.57983:2470 95.0491:10658 97.05231:15776 99.09182:8158 100.07562:7535 100.59154:2682 105.59542:1807 117.10231:90240 118.08572:3194 118.10589:2328 123.05524:4178 123.08018:4928 123.09953:4427 123.59418:20246 124.03928:12755 124.04911:1917 124.07584:18996 124.08678:100172"	NA	NA
361	8.03	124.0907	"Unknown"	"59.06857:17594 60.05246:2152 60.07483:132847 61.05858:2863 61.08098:3480 71.75436:1849 78.0852:306472 78.11228:8777 79.06847:2217 79.09136:14034 83.06046:4231 88.0695:13874 106.07272:3795 106.08011:78372 106.588:1797 107.08642:3893 124.03928:7675 124.07561:16580 124.08672:126607 124.0985:3864 124.11162:11274"	"715;641;696"	"6;1;5"
367	6.69	124.9226	"Unknown"	"60.1754:1770 69.29183:1610 82.06515:2614 98.91807:2530 107.06043:31746 125.07092:21612 125.09047:7387 125.10715:10724"	"647"	"1"
369	8.41	125.0006	"Unknown"	"58.84064:2023 59.42953:2381 64.42567:2482 72.145:2236 95.27685:2360 98.98418:212919 107.06046:16820 116.99467:2584 117.40795:2345 123.65087:2277 124.99987:393907 125.07098:19538 125.10728:3365"	NA	NA
373	8.03	125.0969	"Unknown"	"53.85566:26484 55.69682:26487 57.40201:30505 60.0748:332970 61.05863:35953 61.08108:1792154 62.06498:29058 79.09145:4613880 89.07572:190272 107.08639:1140471 125.09698:316604"	"715;641;696"	"5;0;4"
374	8.15	125.0969	"Unknown"	"55.44232:1786 56.1083:1783 58.65668:1929 60.07484:24484 61.08105:82203 61.64582:2252 63.06348:3822 73.95345:2024 75.34952:1969 79.09145:324472 80.04939:1935 80.076:2198 84.04454:4119 84.85929:2069 89.07576:8477 107.06059:15457 107.08642:68678 115.13206:1870 119.73895:2280 120.50391:2206 121.00114:1795 125.06182:2951 125.07114:24812 125.09825:31352 125.10732:6712"	"715;641;696"	"5;0;4"
377	10.2	125.9863	"Unknown"	"54.9329:6737 56.96514:71506 61.09754:6065 62.60942:6281 63.48979:5789 63.97216:7279 71.95171:12239 74.92946:6037 80.13092:28976 84.95968:2557746 102.97025:365273 108.04424:6550 120.9806:78946 125.98586:48746 126.05486:15048"	"664"	"1"
378	7.51	126.0219	"Taurine_[M+H]+_XOAAWQZATWQOTB-UHFFFAOYSA-N"	"55.1706:35396 61.09205:59603 62.09829:726972 64.42426:45596 80.131:11199909 108.01141:1129015 126.022:2361160 126.13683:235309"	"686"	"3"
380	7.06	126.1026	"N-alpha-methylhistamine_[M+H]+_PHSPJQZRQAJPPF-UHFFFAOYSA-N"	"66.28574:13576 68.04958:120952 82.06519:13104 97.07607:228277 104.92262:11789 109.07606:4077960 126.05468:29319 126.1026:1205787"	"763"	"6"
381	7.48	126.1364	"Unknown"	"59.12537:48330 60.11555:46066 60.99686:48272 61.09206:44982 62.09835:952046 68.75599:61415 80.131:15823474 102.15343:46712 117.21201:44835 126.13667:308234"	"700;720"	"3;4"
382	6.94	126.1366	"Unknown"	"55.721:2721 65.10925:72756 66.11552:48971 67.1233:225131 68.12956:59063 80.13081:20050 88.22483:2808 108.04409:10498 126.05519:29735 126.13648:1559566"	"674;682"	"1;2"
385	7.69	127.0502	"4-Imidazoleacetic acid"	"68.12943:4677 69.03353:2335 80.13097:2261 81.0448:278900 81.07452:1900 81.13423:9015 99.05519:9422 103.52496:2127 109.02825:2040 127.04058:3040 127.05025:85920 127.06057:4818 127.08643:2515 127.1236:2081 127.14288:29823"	NA	NA
387	5.42	127.1229	"Unknown"	"50.86747:1825 53.1538:1608 58.06537:41336 64.3735:1914 71.36367:1988 84.0808:403314 85.05112:2667 110.06007:9134 127.07262:17500 127.08657:3840 127.12282:34088 127.13191:2589"	NA	NA
390	6.95	127.1426	"1_D9-Betaine iSTD"	"64.10329:1376716 66.11546:12114867 68.12952:32567026 75.48104:307648 124.01049:245798 127.1427:212291776"	"674;682"	"0;1"
393	9.85	128.0192	"Unknown"	"51.75498:2331 53.35743:1675 58.89413:1724 63.18876:1845 70.06545:1929 70.35931:1713 79.619:1888 85.83034:2005 128.07077:3521 128.10716:10614 128.14406:2059"	NA	NA
396	5.48	128.1069	"Unknown"	"52.00283:1828 55.05459:1881 70.06517:63172 71.0981:2146 82.06509:1762 83.08595:2838 93.00112:1788 113.95763:1982 128.10703:120203 128.14334:9228"	"732"	"3"
397	1.36	128.1069	"Tillam"	"70.06519:138725 76.30335:2634 84.0804:3067 100.97575:2645 104.13749:2538 128.10695:266304 128.14316:20026"	"729;710;731"	"3;2;3"
398	6.09	128.1069	"Unknown"	"70.06517:50419 82.06514:4667 86.32315:1776 91.04478:1796 100.07594:2065 128.07069:13509 128.10692:137001 128.1436:12135"	NA	NA
399	6.03	128.107	"Unknown"	"55.05449:3277 70.06523:46049 83.08526:2021 90.78233:2499 91.81989:1887 107.35994:2121 128.07109:3238 128.0822:2326 128.10704:110308 128.14333:11995"	NA	NA
400	6.66	128.131	"Unknown"	"50.14524:3065 51.27212:3691 56.0467:3644 63.39235:3800 66.88814:3725 70.06509:14610 95.27415:3284 96.08567:8254 97.09204:5662 99.10748:20385 100.11379:38688 101.12011:6853 108.08567:121529 109.09191:126631 110.09801:16096 118.40353:4142 128.1093:32938 128.13094:1664523"	"716"	"2"
403	8.02	129.0658	"Unknown"	"50.57349:1848 51.65403:2341 56.04985:15155 58.88586:2027 64.93653:2407 67.62853:2311 73.27604:2078 83.06035:1260732 112.09946:173871 115.39626:2077 129.06581:475374 129.10213:269747"	"773"	"4"
404	8	129.1022	"Unknown"	"83.06039:78707 86.78217:1946 97.93488:1865 112.09949:211305 129.06589:26901 129.1022:333398"	NA	NA
405	9.63	129.1022	"Unknown"	"59.42772:1925 64.29928:1855 91.45766:2045 112.09951:167130 129.10219:247831"	NA	NA
406	9.4	129.1022	"Lisdexamfetamine"	"56.04988:3463 58.30847:1972 84.08083:315561 101.10721:3150 107.75201:1709 111.09197:2966 112.09961:8107 112.11266:3343 129.10217:74478"	NA	NA
407	7.08	129.1213	"1_D3-Histamine, N-methyl- iSTD"	"51.9468:3501 67.85958:3659 68.04963:36477 80.70274:3408 83.83739:4716 100.09486:65428 111.00174:3488 112.09487:1243727 128.95352:6501 129.12137:430731"	"763"	"3"
410	8.55	130.0499	"Pyroglutamic acid_[M+H]+_ODHCTXKNWHHXJC-VKHMYHEASA-N"	"56.04971:61795 57.07017:8069 74.0964:8744 84.04439:3840350 85.02827:31937 88.11212:9384 100.8327:8513 102.05504:45715 130.04987:729813 130.12216:10985 130.15913:77639"	"769;768;843"	"3;3;8"
412	8.36	130.0499	"Unknown"	"51.32084:22463 56.04978:117649 84.04446:8421073 85.02847:435149 95.01281:36562 102.05501:197336 112.03947:23797 123.8063:25826 130.04999:2438212 130.1593:40625"	"769;768;843"	"3;3;8"
413	9.4	130.0863	"N-Methylproline"	"53.78119:4161 56.0498:23343 56.20907:3519 57.07001:8894 67.05435:6907 72.28259:4153 74.09659:7880 79.04758:4267 84.04444:17907 84.0808:2850396 85.08377:6995 88.11225:5703 97.01804:4303 99.7851:4095 112.07591:6598 122.38194:4478 130.08626:1046791 130.15898:45723"	"774;900"	"3;11"
416	2.08	130.159	"Unknown"	"57.07019:2559 57.64755:1859 66.21861:1985 72.08087:28363 74.09631:3608 86.09656:4494 88.11207:258586 112.11163:4453 130.06502:9673 130.12254:13545 130.15903:353318"	"766;741"	"2;1"
417	1.63	130.159	"Unknown"	"50.8702:13814 53.70906:13573 57.07016:913711 65.89021:12475 72.08083:32853 74.09645:994309 76.73677:12537 84.34286:13282 88.11213:26832 130.15907:3892215"	NA	NA
418	4.51	130.159	"Unknown"	"53.50957:2225 57.07013:109220 60.18167:2281 72.08083:30115 74.06001:1966 74.0964:116284 74.10111:4293 88.11203:65953 112.11214:10840 116.99731:1988 130.06502:8848 130.123:15968 130.15897:561920"	NA	NA
419	2.46	130.159	"Unknown"	"57.07022:46818 69.00698:1949 72.08088:26188 74.09646:56764 84.8438:2074 86.09669:3969 88.11213:155813 89.28863:1773 112.11239:4331 115.31711:2413 124.63127:1862 130.06506:10078 130.12262:10847 130.15909:430549"	"744;737;764"	"1;1;2"
420	1.69	130.159	"Unknown"	"57.07019:1054336 59.6243:14400 60.52744:13080 62.37057:12222 72.08105:25910 73.21604:13311 74.09644:1176662 75.28995:15106 84.65836:18190 88.11237:24580 130.15909:4635288"	"746;765"	"1;2"
421	2.17	130.159	"Unknown"	"57.07016:1057108 70.63797:16525 72.08086:33752 74.09647:1078766 79.42226:15699 88.11173:21717 95.72227:16406 128.9491:18178 130.15909:4721555"	"766;741;744"	"2;1;1"
422	1.41	130.159	"Unknown"	"52.00635:2009 57.07018:63504 72.08086:32362 74.09641:69275 84.72688:2013 88.1121:48140 112.07656:1906 112.11182:9325 130.06454:8328 130.12288:11052 130.15907:345448"	"740"	"1"
423	2.33	130.159	"Unknown"	"51.60068:2211 57.07019:122937 69.65158:2274 72.08082:29619 74.09645:153429 81.16031:2730 88.11185:5388 112.11193:4979 120.73292:2199 125.4358:2165 130.06488:11516 130.12286:11411 130.15906:614855"	"744;737"	"1;1"
424	1.35	130.1591	"Unknown"	"57.07016:136780 66.01202:2497 71.31458:2380 72.08075:34400 74.09176:5896 74.09644:144063 75.53075:2621 78.52071:2490 88.11205:69098 93.33185:3097 100.6797:2538 106.30254:2581 112.07584:18733 112.11205:4139 130.06519:4312 130.08638:13703 130.12276:17823 130.15903:670088"	"740"	"1"
426	8.43	131.0506	"Unknown"	"50.24496:3715 52.1677:4356 93.73822:3449 130.87605:3748 131.0504:17129 131.16255:3676"	NA	NA
431	8.68	131.129	"Agmatine_[M+H]+_QYPPJABKJHAVHS-UHFFFAOYSA-N"	"60.05589:85016 60.05927:3540 72.08084:215457 85.04823:1699 93.7196:1681 97.07624:9919 103.1163:2021 114.10262:62113 131.12909:34956 131.16269:3488"	"849"	"7"
433	1.04	132.0477	"Unknown"	"72.04443:892833 76.9518:2427 83.01184:2188 86.09647:17879 88.08512:1877 90.75822:2285 106.94536:2138 132.04773:1177968 132.13831:3041"	"749"	"0"
434	7.86	132.0766	"Creatine_[M+H]+_CVSVTCORWBXHQV-UHFFFAOYSA-N"	"55.92378:1741 61.29722:1761 67.78716:2051 71.32983:2374 72.08076:4686 86.09624:3230 86.51141:2024 87.05534:4869 90.01592:1938 90.055:221261 91.25285:1719 114.06622:3999 115.65361:1886 132.07678:151985"	"809;823;878"	"4;5;8"
435	8.36	132.0766	"Unknown"	"72.08073:3260 84.04476:3047 86.09641:4780 87.05538:4116 90.05496:170542 114.06585:2826 132.07669:110615"	"808;827"	"4;5"
436	8.03	132.0767	"Unknown"	"53.78987:7123 59.48428:7197 63.83739:7790 65.75574:8003 65.981:7539 69.03151:8561 69.4548:7836 71.7812:8112 78.09222:8337 86.07142:8542 87.05541:61969 89.01662:7695 90.05501:2237686 101.22181:7964 103.58279:8120 110.92903:9114 114.06617:49000 115.05016:42485 128.46233:9200 132.07675:1530071 132.45152:8262"	"809;823;878;826;808"	"4;5;8;5;4"
438	8.26	132.0767	"Unknown"	"55.2456:1756 57.47076:2071 70.09266:1801 71.58247:1859 72.08078:3578 86.09624:8496 87.0553:15700 90.05502:465757 114.06654:14922 115.05019:10674 121.90201:2177 132.07678:300180"	"826;808;827"	"5;4;5"
439	8.16	132.0767	"Creatine"	"68.20998:5497 86.05994:11031 86.07108:10608 86.09634:6156 87.05543:45207 90.05496:1225096 114.06602:26965 115.05:21389 132.07668:790894"	"826;808;827"	"5;4;5"
441	7.63	132.1018	"Glycyl-L-norleucine"	"52.98793:1956 57.61174:1863 58.06544:27201 59.07311:20167 60.08101:13335 72.08087:2991 73.02841:12847 86.09646:10054 100.72063:2042 112.60738:1945 132.10193:378316"	"777"	"1"
443	6.95	132.1019	"Isoleucine_[M+H]+_AGPKZVBTJJNPAG-WHFBIAKZSA-N"	"65.48877:3744 69.06998:45949 71.05199:4144 85.45724:4222 86.09644:623630 125.55708:4249 132.10159:5793"	"813;798;811;971;955;954;970"	"4;3;4;14;13;13;14"
444	6.77	132.1019	"Leucine_[M+H]+_ROHFNLRQFUQHCH-YFKPBYRVSA-N"	"58.06281:10492 58.0653:74434 59.07333:68413 86.09649:1385341 86.84893:13958 105.1662:11823 110.36642:10524 132.10205:308554"	"813;798;811;971;955"	"4;3;4;14;13"
449	8.55	133.0687	"Unknown"	"58.06231:21078 59.06859:32934 67.31048:4751 71.60033:4888 74.02361:94939 85.0507:334573 86.05697:1443284 87.06326:1677620 88.03942:10784 91.05835:5806 97.02239:4908 101.96938:5463 105.07392:44878 116.03447:16555 124.42403:4832 132.90471:38761 133.06877:647803"	"843"	"5"
450	5.24	133.072	"Unknown"	"60.44836:1917 61.03988:99532 61.04334:3964 68.0086:1762 73.03979:2707 76.64354:1983 85.90601:1787 92.46125:1932 132.82632:2130 132.90494:15663 133.07593:2605"	"877"	"7"
452	9.45	133.0971	"Ornithine_[M+H]+_AHLPHDHHMVZTML-BYPYZUCNSA-N"	"54.69595:1821 70.06521:117613 101.41588:2037 115.08679:7416 116.07057:50461 132.90471:11710 133.07579:2593"	"846;867;899"	"5;6;8"
456	9.01	134.0447	"Aspartic acid_[M+H]+_CKLJMWTZIZZHCS-REOHCLBHSA-N"	"70.46582:2125 72.08077:7742 73.25506:2361 74.02366:171088 88.03934:116557 88.06963:10322 112.88292:1846 116.03426:18689 119.70601:2292 134.04512:13688 134.06023:2079 134.07161:7041"	"860;890;911"	"5;7;8"
